codigo_provincia,provincia,sexo,anio,edad_original,edad,poblacion
02,Albacete,Total,2016,68 años,68,3365
02,Albacete,Total,2016,69 años,69,3132
02,Albacete,Total,2016,7 años,7,4119
02,Albacete,Total,2016,70 años,70,3312
02,Albacete,Total,2016,71 años,71,3295
02,Albacete,Total,2016,72 años,72,3269
02,Albacete,Total,2016,73 años,73,2916
02,Albacete,Total,2016,74 años,74,2651
02,Albacete,Total,2016,75 años,75,3913
02,Albacete,Total,2016,76 años,76,1912
02,Albacete,Total,2016,77 años,77,2722
02,Albacete,Total,2016,78 años,78,2936
02,Albacete,Total,2016,79 años,79,2974
02,Albacete,Total,2016,8 años,8,4082
02,Albacete,Total,2016,80 años,80,2896
02,Albacete,Total,2016,81 años,81,2608
02,Albacete,Total,2016,82 años,82,2681
02,Albacete,Total,2016,83 años,83,2483
02,Albacete,Total,2016,84 años,84,2350
02,Albacete,Total,2016,85 años,85,2272
02,Albacete,Total,2016,85 y más años,85,12629
02,Albacete,Total,2016,86 años,86,2004
02,Albacete,Total,2016,87 años,87,1682
02,Albacete,Total,2016,88 años,88,1457
02,Albacete,Total,2016,89 años,89,1258
02,Albacete,Total,2016,9 años,9,4083
02,Albacete,Total,2016,90 años,90,960
02,Albacete,Total,2016,91 años,91,813
02,Albacete,Total,2016,92 años,92,609
02,Albacete,Total,2016,93 años,93,492
02,Albacete,Total,2016,94 años,94,339
02,Albacete,Total,2016,95 años,95,254
02,Albacete,Total,2016,96 años,96,169
02,Albacete,Total,2016,97 años,97,110
02,Albacete,Total,2016,98 años,98,79
02,Albacete,Total,2016,99 años,99,53
02,Albacete,Total,2016,Todas las edades,,391865
02,Albacete,Hombres,2017,0 años,0,1735
02,Albacete,Hombres,2017,1 año,1,1806
02,Albacete,Hombres,2017,10 años,10,2109
02,Albacete,Hombres,2017,100 y más años,100,14
02,Albacete,Hombres,2017,11 años,11,1988
02,Albacete,Hombres,2017,12 años,12,2039
02,Albacete,Hombres,2017,13 años,13,2056
02,Albacete,Hombres,2017,14 años,14,2001
02,Albacete,Hombres,2017,15 años,15,2011
02,Albacete,Hombres,2017,16 años,16,2081
02,Albacete,Hombres,2017,17 años,17,2112
02,Albacete,Hombres,2017,18 años,18,2145
02,Albacete,Hombres,2017,19 años,19,2100
02,Albacete,Hombres,2017,2 años,2,1848
02,Albacete,Hombres,2017,20 años,20,2147
02,Albacete,Hombres,2017,21 años,21,2258
02,Albacete,Hombres,2017,22 años,22,2224
02,Albacete,Hombres,2017,23 años,23,2160
02,Albacete,Hombres,2017,24 años,24,2280
02,Albacete,Hombres,2017,25 años,25,2336
02,Albacete,Hombres,2017,26 años,26,2470
02,Albacete,Hombres,2017,27 años,27,2374
02,Albacete,Hombres,2017,28 años,28,2309
02,Albacete,Hombres,2017,29 años,29,2417
02,Albacete,Hombres,2017,3 años,3,1877
02,Albacete,Hombres,2017,30 años,30,2447
02,Albacete,Hombres,2017,31 años,31,2402
02,Albacete,Hombres,2017,32 años,32,2539
02,Albacete,Hombres,2017,33 años,33,2626
02,Albacete,Hombres,2017,34 años,34,2798
02,Albacete,Hombres,2017,35 años,35,2873
02,Albacete,Hombres,2017,36 años,36,2937
02,Albacete,Hombres,2017,37 años,37,3122
02,Albacete,Hombres,2017,38 años,38,3310
02,Albacete,Hombres,2017,39 años,39,3217
02,Albacete,Hombres,2017,4 años,4,1823
02,Albacete,Hombres,2017,40 años,40,3268
02,Albacete,Hombres,2017,41 años,41,3216
02,Albacete,Hombres,2017,42 años,42,3252
02,Albacete,Hombres,2017,43 años,43,3242
02,Albacete,Hombres,2017,44 años,44,3110
02,Albacete,Hombres,2017,45 años,45,3159
02,Albacete,Hombres,2017,46 años,46,3122
02,Albacete,Hombres,2017,47 años,47,3196
02,Albacete,Hombres,2017,48 años,48,3176
02,Albacete,Hombres,2017,49 años,49,3190
02,Albacete,Hombres,2017,5 años,5,2016
02,Albacete,Hombres,2017,50 años,50,3122
02,Albacete,Hombres,2017,51 años,51,3149
02,Albacete,Hombres,2017,52 años,52,3271
02,Albacete,Hombres,2017,53 años,53,3103
02,Albacete,Hombres,2017,54 años,54,2898
02,Albacete,Hombres,2017,55 años,55,2921
02,Albacete,Hombres,2017,56 años,56,2970
02,Albacete,Hombres,2017,57 años,57,2858
02,Albacete,Hombres,2017,58 años,58,2603
02,Albacete,Hombres,2017,59 años,59,2472
02,Albacete,Hombres,2017,6 años,6,1970
02,Albacete,Hombres,2017,60 años,60,2090
02,Albacete,Hombres,2017,61 años,61,2012
02,Albacete,Hombres,2017,62 años,62,1942
02,Albacete,Hombres,2017,63 años,63,1931
02,Albacete,Hombres,2017,64 años,64,1934
02,Albacete,Hombres,2017,65 años,65,1728
02,Albacete,Hombres,2017,66 años,66,1744
02,Albacete,Hombres,2017,67 años,67,1785
02,Albacete,Hombres,2017,68 años,68,1841
02,Albacete,Hombres,2017,69 años,69,1611
02,Albacete,Hombres,2017,7 años,7,2039
02,Albacete,Hombres,2017,70 años,70,1436
02,Albacete,Hombres,2017,71 años,71,1565
02,Albacete,Hombres,2017,72 años,72,1456
02,Albacete,Hombres,2017,73 años,73,1533
02,Albacete,Hombres,2017,74 años,74,1313
02,Albacete,Hombres,2017,75 años,75,1174
02,Albacete,Hombres,2017,76 años,76,1750
02,Albacete,Hombres,2017,77 años,77,808
02,Albacete,Hombres,2017,78 años,78,1163
02,Albacete,Hombres,2017,79 años,79,1281
02,Albacete,Hombres,2017,8 años,8,2125
02,Albacete,Hombres,2017,80 años,80,1226
02,Albacete,Hombres,2017,81 años,81,1221
02,Albacete,Hombres,2017,82 años,82,1047
02,Albacete,Hombres,2017,83 años,83,1046
02,Albacete,Hombres,2017,84 años,84,991
02,Albacete,Hombres,2017,85 años,85,895
02,Albacete,Hombres,2017,85 y más años,85,4903
02,Albacete,Hombres,2017,86 años,86,792
02,Albacete,Hombres,2017,87 años,87,700
02,Albacete,Hombres,2017,88 años,88,589
02,Albacete,Hombres,2017,89 años,89,498
02,Albacete,Hombres,2017,9 años,9,2109
02,Albacete,Hombres,2017,90 años,90,415
02,Albacete,Hombres,2017,91 años,91,278
02,Albacete,Hombres,2017,92 años,92,216
02,Albacete,Hombres,2017,93 años,93,172
02,Albacete,Hombres,2017,94 años,94,118
02,Albacete,Hombres,2017,95 años,95,82
02,Albacete,Hombres,2017,96 años,96,51
02,Albacete,Hombres,2017,97 años,97,34
02,Albacete,Hombres,2017,98 años,98,28
02,Albacete,Hombres,2017,99 años,99,21
02,Albacete,Hombres,2017,Todas las edades,,195065
02,Albacete,Mujeres,2017,0 años,0,1605
02,Albacete,Mujeres,2017,1 año,1,1652
02,Albacete,Mujeres,2017,10 años,10,1974
02,Albacete,Mujeres,2017,100 y más años,100,68
02,Albacete,Mujeres,2017,11 años,11,1869
02,Albacete,Mujeres,2017,12 años,12,1828
02,Albacete,Mujeres,2017,13 años,13,1986
02,Albacete,Mujeres,2017,14 años,14,1959
02,Albacete,Mujeres,2017,15 años,15,1943
02,Albacete,Mujeres,2017,16 años,16,2034
02,Albacete,Mujeres,2017,17 años,17,1974
02,Albacete,Mujeres,2017,18 años,18,1973
02,Albacete,Mujeres,2017,19 años,19,1981
02,Albacete,Mujeres,2017,2 años,2,1667
02,Albacete,Mujeres,2017,20 años,20,2004
02,Albacete,Mujeres,2017,21 años,21,1990
02,Albacete,Mujeres,2017,22 años,22,2070
02,Albacete,Mujeres,2017,23 años,23,2036
02,Albacete,Mujeres,2017,24 años,24,2239
02,Albacete,Mujeres,2017,25 años,25,2226
02,Albacete,Mujeres,2017,26 años,26,2261
02,Albacete,Mujeres,2017,27 años,27,2217
02,Albacete,Mujeres,2017,28 años,28,2167
02,Albacete,Mujeres,2017,29 años,29,2319
02,Albacete,Mujeres,2017,3 años,3,1668
02,Albacete,Mujeres,2017,30 años,30,2297
02,Albacete,Mujeres,2017,31 años,31,2282
02,Albacete,Mujeres,2017,32 años,32,2385
02,Albacete,Mujeres,2017,33 años,33,2389
02,Albacete,Mujeres,2017,34 años,34,2557
02,Albacete,Mujeres,2017,35 años,35,2650
02,Albacete,Mujeres,2017,36 años,36,2713
02,Albacete,Mujeres,2017,37 años,37,2811
02,Albacete,Mujeres,2017,38 años,38,2960
02,Albacete,Mujeres,2017,39 años,39,2946
02,Albacete,Mujeres,2017,4 años,4,1786
02,Albacete,Mujeres,2017,40 años,40,3108
02,Albacete,Mujeres,2017,41 años,41,3114
02,Albacete,Mujeres,2017,42 años,42,3032
02,Albacete,Mujeres,2017,43 años,43,2941
02,Albacete,Mujeres,2017,44 años,44,2984
02,Albacete,Mujeres,2017,45 años,45,2968
02,Albacete,Mujeres,2017,46 años,46,3090
02,Albacete,Mujeres,2017,47 años,47,3171
02,Albacete,Mujeres,2017,48 años,48,3146
02,Albacete,Mujeres,2017,49 años,49,3066
02,Albacete,Mujeres,2017,5 años,5,1807
02,Albacete,Mujeres,2017,50 años,50,3051
02,Albacete,Mujeres,2017,51 años,51,3080
02,Albacete,Mujeres,2017,52 años,52,3171
02,Albacete,Mujeres,2017,53 años,53,3032
02,Albacete,Mujeres,2017,54 años,54,2919
02,Albacete,Mujeres,2017,55 años,55,2762
02,Albacete,Mujeres,2017,56 años,56,2804
02,Albacete,Mujeres,2017,57 años,57,2668
02,Albacete,Mujeres,2017,58 años,58,2608
02,Albacete,Mujeres,2017,59 años,59,2432
02,Albacete,Mujeres,2017,6 años,6,1910
02,Albacete,Mujeres,2017,60 años,60,2104
02,Albacete,Mujeres,2017,61 años,61,2091
02,Albacete,Mujeres,2017,62 años,62,1992
02,Albacete,Mujeres,2017,63 años,63,2037
02,Albacete,Mujeres,2017,64 años,64,1934
02,Albacete,Mujeres,2017,65 años,65,1773
02,Albacete,Mujeres,2017,66 años,66,1832
02,Albacete,Mujeres,2017,67 años,67,1803
02,Albacete,Mujeres,2017,68 años,68,2037
02,Albacete,Mujeres,2017,69 años,69,1720
02,Albacete,Mujeres,2017,7 años,7,1998
02,Albacete,Mujeres,2017,70 años,70,1666
02,Albacete,Mujeres,2017,71 años,71,1703
02,Albacete,Mujeres,2017,72 años,72,1799
02,Albacete,Mujeres,2017,73 años,73,1672
02,Albacete,Mujeres,2017,74 años,74,1552
02,Albacete,Mujeres,2017,75 años,75,1426
02,Albacete,Mujeres,2017,76 años,76,2062
02,Albacete,Mujeres,2017,77 años,77,1051
02,Albacete,Mujeres,2017,78 años,78,1488
02,Albacete,Mujeres,2017,79 años,79,1557
02,Albacete,Mujeres,2017,8 años,8,1977
02,Albacete,Mujeres,2017,80 años,80,1625
02,Albacete,Mujeres,2017,81 años,81,1574
02,Albacete,Mujeres,2017,82 años,82,1430
02,Albacete,Mujeres,2017,83 años,83,1504
02,Albacete,Mujeres,2017,84 años,84,1319
02,Albacete,Mujeres,2017,85 años,85,1268
02,Albacete,Mujeres,2017,85 y más años,85,8219
02,Albacete,Mujeres,2017,86 años,86,1275
02,Albacete,Mujeres,2017,87 años,87,1132
02,Albacete,Mujeres,2017,88 años,88,931
02,Albacete,Mujeres,2017,89 años,89,776
02,Albacete,Mujeres,2017,9 años,9,1933
02,Albacete,Mujeres,2017,90 años,90,681
02,Albacete,Mujeres,2017,91 años,91,529
02,Albacete,Mujeres,2017,92 años,92,464
02,Albacete,Mujeres,2017,93 años,93,326
02,Albacete,Mujeres,2017,94 años,94,277
02,Albacete,Mujeres,2017,95 años,95,185
02,Albacete,Mujeres,2017,96 años,96,135
02,Albacete,Mujeres,2017,97 años,97,90
02,Albacete,Mujeres,2017,98 años,98,45
02,Albacete,Mujeres,2017,99 años,99,37
02,Albacete,Mujeres,2017,Todas las edades,,195160
02,Albacete,Total,2017,0 años,0,3340
02,Albacete,Total,2017,1 año,1,3458
02,Albacete,Total,2017,10 años,10,4083
02,Albacete,Total,2017,100 y más años,100,82
02,Albacete,Total,2017,11 años,11,3857
02,Albacete,Total,2017,12 años,12,3867
02,Albacete,Total,2017,13 años,13,4042
02,Albacete,Total,2017,14 años,14,3960
02,Albacete,Total,2017,15 años,15,3954
02,Albacete,Total,2017,16 años,16,4115
02,Albacete,Total,2017,17 años,17,4086
02,Albacete,Total,2017,18 años,18,4118
02,Albacete,Total,2017,19 años,19,4081
02,Albacete,Total,2017,2 años,2,3515
02,Albacete,Total,2017,20 años,20,4151
02,Albacete,Total,2017,21 años,21,4248
02,Albacete,Total,2017,22 años,22,4294
02,Albacete,Total,2017,23 años,23,4196
02,Albacete,Total,2017,24 años,24,4519
02,Albacete,Total,2017,25 años,25,4562
02,Albacete,Total,2017,26 años,26,4731
02,Albacete,Total,2017,27 años,27,4591
02,Albacete,Total,2017,28 años,28,4476
02,Albacete,Total,2017,29 años,29,4736
02,Albacete,Total,2017,3 años,3,3545
02,Albacete,Total,2017,30 años,30,4744
02,Albacete,Total,2017,31 años,31,4684
02,Albacete,Total,2017,32 años,32,4924
02,Albacete,Total,2017,33 años,33,5015
02,Albacete,Total,2017,34 años,34,5355
02,Albacete,Total,2017,35 años,35,5523
02,Albacete,Total,2017,36 años,36,5650
02,Albacete,Total,2017,37 años,37,5933
02,Albacete,Total,2017,38 años,38,6270
02,Albacete,Total,2017,39 años,39,6163
02,Albacete,Total,2017,4 años,4,3609
02,Albacete,Total,2017,40 años,40,6376
02,Albacete,Total,2017,41 años,41,6330
02,Albacete,Total,2017,42 años,42,6284
02,Albacete,Total,2017,43 años,43,6183
02,Albacete,Total,2017,44 años,44,6094
02,Albacete,Total,2017,45 años,45,6127
02,Albacete,Total,2017,46 años,46,6212
02,Albacete,Total,2017,47 años,47,6367
02,Albacete,Total,2017,48 años,48,6322
02,Albacete,Total,2017,49 años,49,6256
02,Albacete,Total,2017,5 años,5,3823
02,Albacete,Total,2017,50 años,50,6173
02,Albacete,Total,2017,51 años,51,6229
02,Albacete,Total,2017,52 años,52,6442
02,Albacete,Total,2017,53 años,53,6135
02,Albacete,Total,2017,54 años,54,5817
02,Albacete,Total,2017,55 años,55,5683
02,Albacete,Total,2017,56 años,56,5774
02,Albacete,Total,2017,57 años,57,5526
02,Albacete,Total,2017,58 años,58,5211
02,Albacete,Total,2017,59 años,59,4904
02,Albacete,Total,2017,6 años,6,3880
02,Albacete,Total,2017,60 años,60,4194
02,Albacete,Total,2017,61 años,61,4103
02,Albacete,Total,2017,62 años,62,3934
02,Albacete,Total,2017,63 años,63,3968
02,Albacete,Total,2017,64 años,64,3868
02,Albacete,Total,2017,65 años,65,3501
02,Albacete,Total,2017,66 años,66,3576
02,Albacete,Total,2017,67 años,67,3588
02,Albacete,Total,2017,68 años,68,3878
02,Albacete,Total,2017,69 años,69,3331
02,Albacete,Total,2017,7 años,7,4037
02,Albacete,Total,2017,70 años,70,3102
02,Albacete,Total,2017,71 años,71,3268
02,Albacete,Total,2017,72 años,72,3255
02,Albacete,Total,2017,73 años,73,3205
02,Albacete,Total,2017,74 años,74,2865
02,Albacete,Total,2017,75 años,75,2600
02,Albacete,Total,2017,76 años,76,3812
02,Albacete,Total,2017,77 años,77,1859
02,Albacete,Total,2017,78 años,78,2651
02,Albacete,Total,2017,79 años,79,2838
02,Albacete,Total,2017,8 años,8,4102
02,Albacete,Total,2017,80 años,80,2851
02,Albacete,Total,2017,81 años,81,2795
02,Albacete,Total,2017,82 años,82,2477
02,Albacete,Total,2017,83 años,83,2550
02,Albacete,Total,2017,84 años,84,2310
02,Albacete,Total,2017,85 años,85,2163
02,Albacete,Total,2017,85 y más años,85,13122
02,Albacete,Total,2017,86 años,86,2067
02,Albacete,Total,2017,87 años,87,1832
02,Albacete,Total,2017,88 años,88,1520
02,Albacete,Total,2017,89 años,89,1274
02,Albacete,Total,2017,9 años,9,4042
02,Albacete,Total,2017,90 años,90,1096
02,Albacete,Total,2017,91 años,91,807
02,Albacete,Total,2017,92 años,92,680
02,Albacete,Total,2017,93 años,93,498
02,Albacete,Total,2017,94 años,94,395
02,Albacete,Total,2017,95 años,95,267
02,Albacete,Total,2017,96 años,96,186
02,Albacete,Total,2017,97 años,97,124
02,Albacete,Total,2017,98 años,98,73
02,Albacete,Total,2017,99 años,99,58
02,Albacete,Total,2017,Todas las edades,,390225
02,Albacete,Hombres,2018,0 años,0,1680
02,Albacete,Hombres,2018,1 año,1,1742
02,Albacete,Hombres,2018,10 años,10,2112
02,Albacete,Hombres,2018,100 y más años,100,17
02,Albacete,Hombres,2018,11 años,11,2104
02,Albacete,Hombres,2018,12 años,12,1991
02,Albacete,Hombres,2018,13 años,13,2040
02,Albacete,Hombres,2018,14 años,14,2046
02,Albacete,Hombres,2018,15 años,15,2005
02,Albacete,Hombres,2018,16 años,16,2005
02,Albacete,Hombres,2018,17 años,17,2098
02,Albacete,Hombres,2018,18 años,18,2119
02,Albacete,Hombres,2018,19 años,19,2154
02,Albacete,Hombres,2018,2 años,2,1838
02,Albacete,Hombres,2018,20 años,20,2110
02,Albacete,Hombres,2018,21 años,21,2151
02,Albacete,Hombres,2018,22 años,22,2256
02,Albacete,Hombres,2018,23 años,23,2215
02,Albacete,Hombres,2018,24 años,24,2164
02,Albacete,Hombres,2018,25 años,25,2245
02,Albacete,Hombres,2018,26 años,26,2327
02,Albacete,Hombres,2018,27 años,27,2436
02,Albacete,Hombres,2018,28 años,28,2361
02,Albacete,Hombres,2018,29 años,29,2263
02,Albacete,Hombres,2018,3 años,3,1857
02,Albacete,Hombres,2018,30 años,30,2396
02,Albacete,Hombres,2018,31 años,31,2425
02,Albacete,Hombres,2018,32 años,32,2386
02,Albacete,Hombres,2018,33 años,33,2521
02,Albacete,Hombres,2018,34 años,34,2599
02,Albacete,Hombres,2018,35 años,35,2760
02,Albacete,Hombres,2018,36 años,36,2845
02,Albacete,Hombres,2018,37 años,37,2915
02,Albacete,Hombres,2018,38 años,38,3100
02,Albacete,Hombres,2018,39 años,39,3280
02,Albacete,Hombres,2018,4 años,4,1887
02,Albacete,Hombres,2018,40 años,40,3197
02,Albacete,Hombres,2018,41 años,41,3221
02,Albacete,Hombres,2018,42 años,42,3212
02,Albacete,Hombres,2018,43 años,43,3230
02,Albacete,Hombres,2018,44 años,44,3206
02,Albacete,Hombres,2018,45 años,45,3095
02,Albacete,Hombres,2018,46 años,46,3121
02,Albacete,Hombres,2018,47 años,47,3099
02,Albacete,Hombres,2018,48 años,48,3183
02,Albacete,Hombres,2018,49 años,49,3157
02,Albacete,Hombres,2018,5 años,5,1838
02,Albacete,Hombres,2018,50 años,50,3178
02,Albacete,Hombres,2018,51 años,51,3108
02,Albacete,Hombres,2018,52 años,52,3137
02,Albacete,Hombres,2018,53 años,53,3249
02,Albacete,Hombres,2018,54 años,54,3096
02,Albacete,Hombres,2018,55 años,55,2880
02,Albacete,Hombres,2018,56 años,56,2900
02,Albacete,Hombres,2018,57 años,57,2945
02,Albacete,Hombres,2018,58 años,58,2835
02,Albacete,Hombres,2018,59 años,59,2576
02,Albacete,Hombres,2018,6 años,6,2029
02,Albacete,Hombres,2018,60 años,60,2461
02,Albacete,Hombres,2018,61 años,61,2071
02,Albacete,Hombres,2018,62 años,62,2006
02,Albacete,Hombres,2018,63 años,63,1932
02,Albacete,Hombres,2018,64 años,64,1912
02,Albacete,Hombres,2018,65 años,65,1928
02,Albacete,Hombres,2018,66 años,66,1709
02,Albacete,Hombres,2018,67 años,67,1722
02,Albacete,Hombres,2018,68 años,68,1762
02,Albacete,Hombres,2018,69 años,69,1816
02,Albacete,Hombres,2018,7 años,7,1981
02,Albacete,Hombres,2018,70 años,70,1592
02,Albacete,Hombres,2018,71 años,71,1417
02,Albacete,Hombres,2018,72 años,72,1532
02,Albacete,Hombres,2018,73 años,73,1420
02,Albacete,Hombres,2018,74 años,74,1502
02,Albacete,Hombres,2018,75 años,75,1274
02,Albacete,Hombres,2018,76 años,76,1139
02,Albacete,Hombres,2018,77 años,77,1706
02,Albacete,Hombres,2018,78 años,78,777
02,Albacete,Hombres,2018,79 años,79,1121
02,Albacete,Hombres,2018,8 años,8,2037
02,Albacete,Hombres,2018,80 años,80,1225
02,Albacete,Hombres,2018,81 años,81,1155
02,Albacete,Hombres,2018,82 años,82,1136
02,Albacete,Hombres,2018,83 años,83,978
02,Albacete,Hombres,2018,84 años,84,966
02,Albacete,Hombres,2018,85 años,85,911
02,Albacete,Hombres,2018,85 y más años,85,5085
02,Albacete,Hombres,2018,86 años,86,807
02,Albacete,Hombres,2018,87 años,87,710
02,Albacete,Hombres,2018,88 años,88,602
02,Albacete,Hombres,2018,89 años,89,508
02,Albacete,Hombres,2018,9 años,9,2118
02,Albacete,Hombres,2018,90 años,90,417
02,Albacete,Hombres,2018,91 años,91,341
02,Albacete,Hombres,2018,92 años,92,238
02,Albacete,Hombres,2018,93 años,93,164
02,Albacete,Hombres,2018,94 años,94,131
02,Albacete,Hombres,2018,95 años,95,90
02,Albacete,Hombres,2018,96 años,96,60
02,Albacete,Hombres,2018,97 años,97,40
02,Albacete,Hombres,2018,98 años,98,26
02,Albacete,Hombres,2018,99 años,99,23
02,Albacete,Hombres,2018,Todas las edades,,194405
02,Albacete,Mujeres,2018,0 años,0,1531
02,Albacete,Mujeres,2018,1 año,1,1605
02,Albacete,Mujeres,2018,10 años,10,1936
02,Albacete,Mujeres,2018,100 y más años,100,61
02,Albacete,Mujeres,2018,11 años,11,1964
02,Albacete,Mujeres,2018,12 años,12,1871
02,Albacete,Mujeres,2018,13 años,13,1825
02,Albacete,Mujeres,2018,14 años,14,1986
02,Albacete,Mujeres,2018,15 años,15,1966
02,Albacete,Mujeres,2018,16 años,16,1949
02,Albacete,Mujeres,2018,17 años,17,2032
02,Albacete,Mujeres,2018,18 años,18,1966
02,Albacete,Mujeres,2018,19 años,19,1995
02,Albacete,Mujeres,2018,2 años,2,1672
02,Albacete,Mujeres,2018,20 años,20,1983
02,Albacete,Mujeres,2018,21 años,21,2008
02,Albacete,Mujeres,2018,22 años,22,1978
02,Albacete,Mujeres,2018,23 años,23,2042
02,Albacete,Mujeres,2018,24 años,24,2009
02,Albacete,Mujeres,2018,25 años,25,2211
02,Albacete,Mujeres,2018,26 años,26,2176
02,Albacete,Mujeres,2018,27 años,27,2256
02,Albacete,Mujeres,2018,28 años,28,2182
02,Albacete,Mujeres,2018,29 años,29,2147
02,Albacete,Mujeres,2018,3 años,3,1697
02,Albacete,Mujeres,2018,30 años,30,2300
02,Albacete,Mujeres,2018,31 años,31,2258
02,Albacete,Mujeres,2018,32 años,32,2275
02,Albacete,Mujeres,2018,33 años,33,2378
02,Albacete,Mujeres,2018,34 años,34,2354
02,Albacete,Mujeres,2018,35 años,35,2536
02,Albacete,Mujeres,2018,36 años,36,2638
02,Albacete,Mujeres,2018,37 años,37,2727
02,Albacete,Mujeres,2018,38 años,38,2796
