fecha,anio,mes,ambito,grupo,variable,valor,unidad,frecuencia,agregacion_anual,alias_serie,codigo_serie,descripcion
2012-03-01,2012,3,Total nacional,oferta,viviendas_iniciadas_libres,3842.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-04-01,2012,4,Total nacional,oferta,viviendas_iniciadas_libres,2733.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-05-01,2012,5,Total nacional,oferta,viviendas_iniciadas_libres,3202.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-06-01,2012,6,Total nacional,oferta,viviendas_iniciadas_libres,2796.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-07-01,2012,7,Total nacional,oferta,viviendas_iniciadas_libres,2413.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-08-01,2012,8,Total nacional,oferta,viviendas_iniciadas_libres,2888.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-09-01,2012,9,Total nacional,oferta,viviendas_iniciadas_libres,2843.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-10-01,2012,10,Total nacional,oferta,viviendas_iniciadas_libres,2889.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-11-01,2012,11,Total nacional,oferta,viviendas_iniciadas_libres,1748.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-12-01,2012,12,Total nacional,oferta,viviendas_iniciadas_libres,1953.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-01-01,2013,1,Total nacional,oferta,viviendas_iniciadas_libres,2423.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-02-01,2013,2,Total nacional,oferta,viviendas_iniciadas_libres,2311.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-03-01,2013,3,Total nacional,oferta,viviendas_iniciadas_libres,2447.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-04-01,2013,4,Total nacional,oferta,viviendas_iniciadas_libres,2372.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-05-01,2013,5,Total nacional,oferta,viviendas_iniciadas_libres,2718.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-06-01,2013,6,Total nacional,oferta,viviendas_iniciadas_libres,2617.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-07-01,2013,7,Total nacional,oferta,viviendas_iniciadas_libres,2368.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-08-01,2013,8,Total nacional,oferta,viviendas_iniciadas_libres,2091.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-09-01,2013,9,Total nacional,oferta,viviendas_iniciadas_libres,2325.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-10-01,2013,10,Total nacional,oferta,viviendas_iniciadas_libres,3396.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-11-01,2013,11,Total nacional,oferta,viviendas_iniciadas_libres,2062.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2013-12-01,2013,12,Total nacional,oferta,viviendas_iniciadas_libres,2102.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-01-01,2014,1,Total nacional,oferta,viviendas_iniciadas_libres,2509.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-02-01,2014,2,Total nacional,oferta,viviendas_iniciadas_libres,3563.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-03-01,2014,3,Total nacional,oferta,viviendas_iniciadas_libres,2090.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-04-01,2014,4,Total nacional,oferta,viviendas_iniciadas_libres,2233.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-05-01,2014,5,Total nacional,oferta,viviendas_iniciadas_libres,2635.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-06-01,2014,6,Total nacional,oferta,viviendas_iniciadas_libres,3317.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-07-01,2014,7,Total nacional,oferta,viviendas_iniciadas_libres,2644.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-08-01,2014,8,Total nacional,oferta,viviendas_iniciadas_libres,2730.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-09-01,2014,9,Total nacional,oferta,viviendas_iniciadas_libres,2825.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-10-01,2014,10,Total nacional,oferta,viviendas_iniciadas_libres,3452.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-11-01,2014,11,Total nacional,oferta,viviendas_iniciadas_libres,1658.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2014-12-01,2014,12,Total nacional,oferta,viviendas_iniciadas_libres,2464.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-01-01,2015,1,Total nacional,oferta,viviendas_iniciadas_libres,3643.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-02-01,2015,2,Total nacional,oferta,viviendas_iniciadas_libres,2584.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-03-01,2015,3,Total nacional,oferta,viviendas_iniciadas_libres,3713.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-04-01,2015,4,Total nacional,oferta,viviendas_iniciadas_libres,2981.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-05-01,2015,5,Total nacional,oferta,viviendas_iniciadas_libres,3540.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-06-01,2015,6,Total nacional,oferta,viviendas_iniciadas_libres,5089.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-07-01,2015,7,Total nacional,oferta,viviendas_iniciadas_libres,3496.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-08-01,2015,8,Total nacional,oferta,viviendas_iniciadas_libres,3305.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-09-01,2015,9,Total nacional,oferta,viviendas_iniciadas_libres,4627.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-10-01,2015,10,Total nacional,oferta,viviendas_iniciadas_libres,5610.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-11-01,2015,11,Total nacional,oferta,viviendas_iniciadas_libres,2947.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2015-12-01,2015,12,Total nacional,oferta,viviendas_iniciadas_libres,3724.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-01-01,2016,1,Total nacional,oferta,viviendas_iniciadas_libres,4325.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-02-01,2016,2,Total nacional,oferta,viviendas_iniciadas_libres,5942.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-03-01,2016,3,Total nacional,oferta,viviendas_iniciadas_libres,6348.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-04-01,2016,4,Total nacional,oferta,viviendas_iniciadas_libres,3776.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-05-01,2016,5,Total nacional,oferta,viviendas_iniciadas_libres,5362.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-06-01,2016,6,Total nacional,oferta,viviendas_iniciadas_libres,6164.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-07-01,2016,7,Total nacional,oferta,viviendas_iniciadas_libres,4050.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-08-01,2016,8,Total nacional,oferta,viviendas_iniciadas_libres,4361.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-09-01,2016,9,Total nacional,oferta,viviendas_iniciadas_libres,4721.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-10-01,2016,10,Total nacional,oferta,viviendas_iniciadas_libres,6427.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-11-01,2016,11,Total nacional,oferta,viviendas_iniciadas_libres,3350.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2016-12-01,2016,12,Total nacional,oferta,viviendas_iniciadas_libres,5293.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-01-01,2017,1,Total nacional,oferta,viviendas_iniciadas_libres,6079.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-02-01,2017,2,Total nacional,oferta,viviendas_iniciadas_libres,6113.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-03-01,2017,3,Total nacional,oferta,viviendas_iniciadas_libres,5447.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-04-01,2017,4,Total nacional,oferta,viviendas_iniciadas_libres,6185.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-05-01,2017,5,Total nacional,oferta,viviendas_iniciadas_libres,7305.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-06-01,2017,6,Total nacional,oferta,viviendas_iniciadas_libres,6810.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-07-01,2017,7,Total nacional,oferta,viviendas_iniciadas_libres,6006.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-08-01,2017,8,Total nacional,oferta,viviendas_iniciadas_libres,6370.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-09-01,2017,9,Total nacional,oferta,viviendas_iniciadas_libres,6120.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-10-01,2017,10,Total nacional,oferta,viviendas_iniciadas_libres,7100.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-11-01,2017,11,Total nacional,oferta,viviendas_iniciadas_libres,4858.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2017-12-01,2017,12,Total nacional,oferta,viviendas_iniciadas_libres,5611.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-01-01,2018,1,Total nacional,oferta,viviendas_iniciadas_libres,6514.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-02-01,2018,2,Total nacional,oferta,viviendas_iniciadas_libres,7010.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-03-01,2018,3,Total nacional,oferta,viviendas_iniciadas_libres,8130.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-04-01,2018,4,Total nacional,oferta,viviendas_iniciadas_libres,6466.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-05-01,2018,5,Total nacional,oferta,viviendas_iniciadas_libres,8967.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-06-01,2018,6,Total nacional,oferta,viviendas_iniciadas_libres,8642.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-07-01,2018,7,Total nacional,oferta,viviendas_iniciadas_libres,10831.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-08-01,2018,8,Total nacional,oferta,viviendas_iniciadas_libres,5588.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-09-01,2018,9,Total nacional,oferta,viviendas_iniciadas_libres,6459.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-10-01,2018,10,Total nacional,oferta,viviendas_iniciadas_libres,7878.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-11-01,2018,11,Total nacional,oferta,viviendas_iniciadas_libres,8475.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2018-12-01,2018,12,Total nacional,oferta,viviendas_iniciadas_libres,6517.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-01-01,2019,1,Total nacional,oferta,viviendas_iniciadas_libres,8585.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-02-01,2019,2,Total nacional,oferta,viviendas_iniciadas_libres,8460.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-03-01,2019,3,Total nacional,oferta,viviendas_iniciadas_libres,9302.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-04-01,2019,4,Total nacional,oferta,viviendas_iniciadas_libres,8670.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-05-01,2019,5,Total nacional,oferta,viviendas_iniciadas_libres,7274.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-06-01,2019,6,Total nacional,oferta,viviendas_iniciadas_libres,9932.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-07-01,2019,7,Total nacional,oferta,viviendas_iniciadas_libres,7257.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-08-01,2019,8,Total nacional,oferta,viviendas_iniciadas_libres,7486.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-09-01,2019,9,Total nacional,oferta,viviendas_iniciadas_libres,7396.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-10-01,2019,10,Total nacional,oferta,viviendas_iniciadas_libres,9306.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-11-01,2019,11,Total nacional,oferta,viviendas_iniciadas_libres,6519.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2019-12-01,2019,12,Total nacional,oferta,viviendas_iniciadas_libres,6058.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2020-01-01,2020,1,Total nacional,oferta,viviendas_iniciadas_libres,6543.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2020-02-01,2020,2,Total nacional,oferta,viviendas_iniciadas_libres,8525.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2020-03-01,2020,3,Total nacional,oferta,viviendas_iniciadas_libres,7458.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2020-04-01,2020,4,Total nacional,oferta,viviendas_iniciadas_libres,5125.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2020-05-01,2020,5,Total nacional,oferta,viviendas_iniciadas_libres,5415.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
