codigo_provincia,provincia,anio,mes,periodo,pernoctaciones_residentes_espana,viajeros_residentes_espana,pernoctaciones_residentes_extranjero,viajeros_residentes_extranjero,pernoctaciones_total,viajeros_total,estancia_media_total,estancia_media_residentes_espana,estancia_media_residentes_extranjero
46,Valencia/València,2022,9,2022M09,425714,181953,382052,137372,807766,319325,2.5296046347764816,2.339692118294285,2.7811489968843723
46,Valencia/València,2022,10,2022M10,320077,165661,349460,139364,669537,305025,2.195023358741087,1.9321204145815853,2.507534226916564
46,Valencia/València,2022,11,2022M11,275285,148180,238221,100210,513506,248390,2.0673376544949473,1.8577743285193684,2.3772178425306856
46,Valencia/València,2022,12,2022M12,257729,140763,215711,84102,473440,224864,2.105450405578483,1.830942790363945,2.5648736058595514
46,Valencia/València,2023,1,2023M01,226343,130482,202335,86743,428678,217225,1.973428472781678,1.7346683833785503,2.3325801505596995
46,Valencia/València,2023,2,2023M02,246297,140086,217805,89102,464102,229187,2.024992691557549,1.758184258241366,2.4444456914547374
46,Valencia/València,2023,3,2023M03,380411,189978,281939,115034,662350,305012,2.1715539060758267,2.0023950141595344,2.450918858772189
46,Valencia/València,2023,4,2023M04,426191,194351,366413,138949,792604,333301,2.3780426701390036,2.1928932704231006,2.637032292423839
46,Valencia/València,2023,5,2023M05,383981,178828,366773,147446,750754,326274,2.3009924174160368,2.1472084908403604,2.487507290804769
46,Valencia/València,2023,6,2023M06,471584,212128,352106,140700,823690,352828,2.3345369415125785,2.2231105747473223,2.502530206112296
46,Valencia/València,2023,7,2023M07,515682,195406,416375,153777,932056,349183,2.6692479301684218,2.6390284842840037,2.707654590738537
46,Valencia/València,2023,8,2023M08,552250,199350,465503,170230,1017753,369580,2.7538097299637427,2.7702533233007274,2.734553251483287
46,Valencia/València,2023,9,2023M09,417289,176910,382035,151029,799324,327939,2.4374167146938914,2.3587643434514725,2.5295473054843773
46,Valencia/València,2023,10,2023M10,336173,169872,374783,150264,710956,320136,2.2207936626933553,1.9789782895356505,2.494163605387851
46,Valencia/València,2023,11,2023M11,270731,148640,271515,115319,542245,263959,2.0542773688337963,1.8213872443487622,2.3544689079856744
46,Valencia/València,2023,12,2023M12,252626,141843,236870,100896,489496,242739,2.016552758312426,1.781025500024675,2.347664922296226
46,Valencia/València,2024,1,2024M01,221740,126627,230406,97240,452146,223867,2.0197081302737785,1.7511273267154714,2.3694570135746607
46,Valencia/València,2024,2,2024M02,262125,147544,270590,109399,532714,256943,2.0732769524758408,1.776588678631459,2.473422974615856
46,Valencia/València,2024,3,2024M03,402680,189731,370463,137742,773143,327473,2.360936626836411,2.122373254765958,2.689542768364043
46,Valencia/València,2024,4,2024M04,333321,162069,431480,154823,764801,316892,2.4134436969062016,2.0566610517742445,2.786924423373788
46,Valencia/València,2024,5,2024M05,406490,186459,442360,162926,848851,349385,2.4295576513015726,2.1800503059653864,2.7150976516946344
46,Valencia/València,2024,6,2024M06,465913,204226,386558,149576,852471,353802,2.409457832346906,2.28135986603077,2.5843584532277903
46,Valencia/València,2024,7,2024M07,524939,201781,439115,167045,964054,368825,2.6138520978783975,2.601528389689812,2.628722799245712
46,Valencia/València,2024,8,2024M08,554991,201701,500288,187910,1055279,389611,2.7085451899458692,2.7515530413830374,2.66238092703954
46,Valencia/València,2024,9,2024M09,438150,176016,441156,159789,879306,335805,2.6185018090856302,2.489262339787292,2.7608658918949365
46,Valencia/València,2024,10,2024M10,306680,155899,419497,165090,726177,320989,2.2623111695416354,1.9671710530535795,2.541020049669877
46,Valencia/València,2024,11,2024M11,350834,135725,189148,79921,539982,215646,2.50402047800562,2.5848885614293606,2.366687103514721
46,Valencia/València,2024,12,2024M12,248618,122489,199427,83613,448045,206102,2.173899331399016,2.029716954175477,2.3851195388276945
46,Valencia/València,2025,1,2025M01,228623,125993,221290,91461,449912,217454,2.06899850083236,1.8145690633606628,2.419501208165229
46,Valencia/València,2025,2,2025M02,249421,142166,254333,105025,503753,247191,2.0379099562686345,1.7544349563186696,2.421642466079505
46,Valencia/València,2025,3,2025M03,341289,166663,322473,125973,663762,292636,2.2682171708197214,2.047779051139125,2.5598580648234144
46,Valencia/València,2025,4,2025M04,365833,171054,402297,156073,768129,327127,2.348106392929963,2.1386988904088766,2.577620728761541
46,Valencia/València,2025,5,2025M05,402678,188588,401625,157008,804304,345596,2.3272954548085045,2.135225995291323,2.5579906756343624
46,Valencia/València,2025,6,2025M06,458946,202396,392183,151296,851129,353693,2.4064061205621825,2.2675645763750274,2.592157096023689
46,Valencia/València,2025,7,2025M07,490248,193522,445936,166066,936184,359588,2.6034906615348676,2.533293372329761,2.6852937988510592
46,Valencia/València,2025,8,2025M08,522521,194369,517443,183784,1039964,378153,2.7501143716961125,2.688293915181948,2.815495364123101
46,Valencia/València,2025,9,2025M09,403535,165329,452888,162360,856423,327689,2.613523798479656,2.4407998596737412,2.7894062576989405
46,Valencia/València,2025,10,2025M10,321848,160639,426822,164366,748670,325005,2.3035645605452224,2.003548328861609,2.596777922441381
46,Valencia/València,2025,11,2025M11,309407,157903,303569,119385,612976,277288,2.2106113499322007,1.9594751208020114,2.5427733802403987
46,Valencia/València,2025,12,2025M12,222871,128407,280241,112812,503111,241219,2.0857022042210605,1.7356608284595076,2.4841417579690104
47,Valladolid,2015,1,2015M01,52142,29598,8751,4945,60893,34542,1.7628683921023682,1.7616730860193257,1.7696663296258848
47,Valladolid,2015,2,2015M02,56053,33856,6988,3932,63041,37788,1.668280935746798,1.6556297258979207,1.7772126144455749
47,Valladolid,2015,3,2015M03,62069,37645,9707,5140,71776,42785,1.6775972887694286,1.6487979811395936,1.88852140077821
47,Valladolid,2015,4,2015M04,81362,43141,12513,7818,93875,50959,1.842167232481014,1.8859553556941193,1.6005372217958558
47,Valladolid,2015,5,2015M05,75549,42897,14959,9056,90507,51953,1.7420938155640675,1.761172109937758,1.651833038869258
47,Valladolid,2015,6,2015M06,75166,44814,16450,9243,91615,54058,1.6947537829738428,1.6772883473914402,1.7797251974467165
47,Valladolid,2015,7,2015M07,74679,45111,21174,13967,95853,59078,1.6224821422526152,1.6554498902706656,1.5160020047254241
47,Valladolid,2015,8,2015M08,75393,43843,28760,21599,104153,65442,1.5915314324134349,1.7196131651574937,1.3315431269966203
47,Valladolid,2015,9,2015M09,89044,51521,22539,12189,111582,63710,1.7514048030136555,1.728304963024786,1.8491262613832145
47,Valladolid,2015,10,2015M10,84352,50507,16911,9255,101263,59763,1.6944095845255425,1.6701051339418298,1.8272285251215559
47,Valladolid,2015,11,2015M11,71694,43997,14671,7722,86365,51719,1.6698892089947601,1.6295201945587199,1.8998963998963998
47,Valladolid,2015,12,2015M12,72301,41401,10594,5650,82895,47050,1.7618490967056324,1.7463587836042607,1.8750442477876106
47,Valladolid,2016,1,2016M01,54575,33349,11439,5115,66014,38464,1.716254159733777,1.6364808539986206,2.2363636363636363
47,Valladolid,2016,2,2016M02,67529,42174,10662,5096,78190,47270,1.6541146604611805,1.6011997913406364,2.0922291993720563
47,Valladolid,2016,3,2016M03,91659,49879,15403,7644,107062,57523,1.8612033447490568,1.8376270574790994,2.015044479330194
47,Valladolid,2016,4,2016M04,70876,43269,16904,9597,87780,52865,1.6604558781802705,1.6380318472809632,1.7613837657601334
47,Valladolid,2016,5,2016M05,76049,50065,19675,10928,95724,60993,1.569425999704884,1.5190052931189453,1.8004209370424598
47,Valladolid,2016,6,2016M06,76813,48085,18797,11116,95610,59201,1.615006503268526,1.597442029739004,1.690985966174883
47,Valladolid,2016,7,2016M07,82523,51763,24721,17027,107244,68791,1.558983006497943,1.5942468558622955,1.451870558524696
47,Valladolid,2016,8,2016M08,84739,49802,35959,24747,120698,74549,1.6190425089538425,1.7015180113248465,1.4530650179819775
47,Valladolid,2016,9,2016M09,87828,52627,20710,11581,108538,64208,1.690412409668577,1.6688771923157315,1.788273896900095
47,Valladolid,2016,10,2016M10,86313,51877,20039,11443,106352,63320,1.6795957043588123,1.6638009136997127,1.751201607969938
47,Valladolid,2016,11,2016M11,83680,50881,11355,5954,95036,56835,1.6721386469604997,1.6446217645093453,1.9071212630164596
47,Valladolid,2016,12,2016M12,70696,43483,9358,5179,80054,48662,1.6451029550778842,1.6258307844444955,1.8069125313767136
47,Valladolid,2017,1,2017M01,61285,37956,9841,5079,71126,43035,1.652747763448356,1.6146327326377912,1.937586139003741
47,Valladolid,2017,2,2017M02,70895,42811,9627,5150,80522,47961,1.6789057776109755,1.6559996262642778,1.8693203883495146
47,Valladolid,2017,3,2017M03,77960,47809,13348,7138,91308,54947,1.6617467741641947,1.6306553159446966,1.8699915942841132
47,Valladolid,2017,4,2017M04,97358,54422,17103,10580,114461,65002,1.7608842804836775,1.7889456469810003,1.6165406427221172
47,Valladolid,2017,5,2017M05,80193,50047,21943,11037,102137,61083,1.6721018941440335,1.6023537874398066,1.9881308326538008
47,Valladolid,2017,6,2017M06,86482,51197,21447,11642,107929,62840,1.7175206874602165,1.6892005390940876,1.8422092423982133
47,Valladolid,2017,7,2017M07,85498,50518,32815,21319,118313,71837,1.6469646560964406,1.6924264618551803,1.5392373000609785
47,Valladolid,2017,8,2017M08,89717,52305,36954,26186,126672,78491,1.6138410773209668,1.7152662269381513,1.4112120980676697
47,Valladolid,2017,9,2017M09,94616,55788,25409,14339,120024,70126,1.7115477854148247,1.695991969599197,1.7720203640421228
47,Valladolid,2017,10,2017M10,90216,55078,19938,11420,110154,66498,1.6565009473969141,1.6379679726932714,1.7458844133099825
47,Valladolid,2017,11,2017M11,86722,53145,14716,7485,101438,60630,1.6730661388751442,1.6317997930190986,1.9660654642618571
47,Valladolid,2017,12,2017M12,82065,47611,10304,6132,92369,53743,1.7187168561487078,1.7236562979143475,1.6803652968036529
47,Valladolid,2018,1,2018M01,77201,42667,11792,6000,88993,48667,1.82861076293998,1.8093843016851432,1.9653333333333334
47,Valladolid,2018,2,2018M02,61469,38788,11250,6236,72719,45024,1.615116382373845,1.5847427039290503,1.8040410519563823
47,Valladolid,2018,3,2018M03,86545,51435,16224,8602,102768,60036,1.711772936238257,1.6826091183046563,1.8860730062776099
47,Valladolid,2018,4,2018M04,82930,49394,18099,10270,101029,59664,1.6932991418610888,1.6789488601854476,1.762317429406037
47,Valladolid,2018,5,2018M05,86410,52543,23096,13292,109506,65835,1.6633401686033265,1.6445577907618523,1.73758651820644
47,Valladolid,2018,6,2018M06,88350,53618,21469,10712,109819,64330,1.7071195398725323,1.6477675407512402,2.0042008961911875
47,Valladolid,2018,7,2018M07,80106,46641,25115,16976,105220,63617,1.6539604193847557,1.7175017688299994,1.4794415645617343
47,Valladolid,2018,8,2018M08,91031,51949,36778,26468,127809,78417,1.629863422472168,1.752314770255443,1.3895269759709838
47,Valladolid,2018,9,2018M09,95850,54542,25480,13347,121330,67889,1.787182017705372,1.7573612995489714,1.9090432306885443
47,Valladolid,2018,10,2018M10,95022,56249,21441,11128,116463,67377,1.7285275390711965,1.6893100321783499,1.92676132278936
47,Valladolid,2018,11,2018M11,85174,51938,22560,8696,107734,60633,1.7768212029752775,1.6399168239054256,2.594296228150874
47,Valladolid,2018,12,2018M12,83711,50353,12562,6776,96273,57130,1.685156660248556,1.6624828709312256,1.853896103896104
47,Valladolid,2019,1,2019M01,84297,43187,11113,5842,95410,49030,1.9459514582908424,1.9519068238127215,1.9022595001711742
47,Valladolid,2019,2,2019M02,72946,43041,11464,5477,84410,48518,1.739766684529453,1.694802630050417,2.093116669709695
47,Valladolid,2019,3,2019M03,83743,50429,13366,7556,97109,57985,1.6747262222988704,1.6606119494735172,1.7689253573319217
47,Valladolid,2019,4,2019M04,89803,50963,15681,10035,105484,60998,1.7293026000852487,1.7621215391558582,1.5626307922272047
47,Valladolid,2019,5,2019M05,98138,57604,21491,12603,119629,70207,1.7039468998817782,1.7036664120547185,1.7052289137506942
47,Valladolid,2019,6,2019M06,96327,54994,22973,12636,119300,67631,1.7639839718472299,1.7515910826635632,1.818059512503957
47,Valladolid,2019,7,2019M07,85840,51324,25419,15978,111259,67302,1.6531306647647916,1.6725118852778427,1.5908749530604582
47,Valladolid,2019,8,2019M08,95137,54316,35744,25053,130882,79369,1.649031737832151,1.7515465056336992,1.4267353211192273
47,Valladolid,2019,9,2019M09,94573,54895,25711,13992,120284,68887,1.7461059416145281,1.7227980690408962,1.8375500285877644
47,Valladolid,2019,10,2019M10,93024,55574,25990,11569,119014,67143,1.7725451647975217,1.6738762730773382,2.246520874751491
47,Valladolid,2019,11,2019M11,92402,54805,15119,8386,107521,63191,1.7015239511955818,1.6860140498129732,1.8028857619842595
47,Valladolid,2019,12,2019M12,85164,49269,10765,5982,95929,55251,1.736240068053067,1.728551421786519,1.7995653627549315
47,Valladolid,2020,1,2020M01,67872,41138,11903,6018,79776,47156,1.691746543387904,1.6498614419757889,1.9778996344300432
47,Valladolid,2020,2,2020M02,78545,47876,11920,6516,90465,54393,1.663173570128509,1.640592363605982,1.8293431553100061
47,Valladolid,2020,3,2020M03,37255,20388,4412,2372,41667,22760,1.8307117750439368,1.827300372768295,1.8600337268128162
47,Valladolid,2020,4,2020M04,0,0,0,0,0,0,,,
47,Valladolid,2020,5,2020M05,2991,1099,154,52,3145,1151,2.732406602953953,2.721565059144677,2.9615384615384617
47,Valladolid,2020,6,2020M06,16778,8723,2053,924,18832,9647,1.952109464082098,1.9234208414536282,2.2218614718614718
47,Valladolid,2020,7,2020M07,50078,27958,7647,4986,57725,32943,1.7522690708192938,1.7911867801702555,1.5336943441636584
47,Valladolid,2020,8,2020M08,58754,31817,10246,6319,68999,38136,1.809287812041116,1.8466228745639124,1.6214590916284222
47,Valladolid,2020,9,2020M09,47272,28343,7369,3329,54641,31672,1.7252147006819905,1.6678544967011255,2.21357765094623
47,Valladolid,2020,10,2020M10,37029,21610,4999,2588,42028,24198,1.736837755186379,1.7135122628412771,1.9316074188562598
47,Valladolid,2020,11,2020M11,23344,12949,3616,1630,26960,14579,1.8492352013169628,1.8027646922542282,2.21840490797546
47,Valladolid,2020,12,2020M12,24675,15175,3890,1901,28566,17075,1.6729721815519765,1.6260296540362438,2.046291425565492
47,Valladolid,2021,1,2021M01,18857,9277,3031,1208,21888,10485,2.0875536480686696,2.0326614207179046,2.509105960264901
47,Valladolid,2021,2,2021M02,22083,12231,2200,963,24282,13193,1.840521488668233,1.805494235957812,2.284527518172378
47,Valladolid,2021,3,2021M03,32548,20034,2570,1392,35117,21426,1.6389900121347896,1.624638115204153,1.846264367816092
47,Valladolid,2021,4,2021M04,27199,16292,2626,1375,29825,17668,1.688080144894725,1.669469678369752,1.9098181818181819
47,Valladolid,2021,5,2021M05,48834,30700,4688,2750,53522,33449,1.6001076265359204,1.590684039087948,1.7047272727272726
47,Valladolid,2021,6,2021M06,74897,43781,8609,4774,83506,48556,1.7197874618996623,1.7107192617802243,1.8033095936321744
47,Valladolid,2021,7,2021M07,78849,44703,11966,7776,90816,52479,1.7305207797404676,1.7638413529293335,1.5388374485596708
47,Valladolid,2021,8,2021M08,98776,58233,19313,13476,118088,71709,1.6467667935684502,1.6962203561554445,1.4331403977441377
47,Valladolid,2021,9,2021M09,87972,51085,17088,9669,105060,60753,1.7292973186509308,1.7220710580405207,1.7672975488675147
47,Valladolid,2021,10,2021M10,95635,54431,19197,10485,114832,64917,1.76890490934578,1.7569950947070603,1.8309012875536481
47,Valladolid,2021,11,2021M11,84608,52281,13103,7056,97712,59337,1.6467296964794311,1.618331707503682,1.8570011337868482
47,Valladolid,2021,12,2021M12,66208,38038,8632,5003,74840,43041,1.7388071838479588,1.7405752142594249,1.7253647811313213
47,Valladolid,2022,1,2022M01,51787,30617,6579,4299,58366,34915,1.6716597450952313,1.6914459287324035,1.5303558967201676
47,Valladolid,2022,2,2022M02,61505,38712,7356,4501,68861,43213,1.5935250966144447,1.5887838396362886,1.6343034881137526
47,Valladolid,2022,3,2022M03,72140,43857,12305,6735,84445,50593,1.6691044215602948,1.6448913514376269,1.8270230141054193
47,Valladolid,2022,4,2022M04,78660,46585,15393,8736,94053,55321,1.7001319571229732,1.6885263496833745,1.7620192307692308
47,Valladolid,2022,5,2022M05,74749,45948,18847,10184,93596,56132,1.6674267797334854,1.6268172716984417,1.8506480754124117
47,Valladolid,2022,6,2022M06,92472,55403,20857,11502,113329,66905,1.6938793812121664,1.6690792917351045,1.8133368109893933
47,Valladolid,2022,7,2022M07,82415,50481,31264,19806,113680,70287,1.6173687879693257,1.6325944414730296,1.578511562152883
47,Valladolid,2022,8,2022M08,89238,51303,33526,25507,122764,76811,1.5982606657900562,1.7394304426641718,1.3143842866664053
47,Valladolid,2022,9,2022M09,96685,56779,24147,14757,120832,71535,1.689131194520165,1.7028302717554025,1.636308192722098
47,Valladolid,2022,10,2022M10,91575,54395,19505,10878,111080,65273,1.701775619321925,1.6835187057633973,1.7930685787828644
47,Valladolid,2022,11,2022M11,82422,48705,12651,7150,95073,55855,1.702139468266046,1.6922697874961503,1.7693706293706293
47,Valladolid,2022,12,2022M12,80326,44018,10400,6380,90726,50398,1.8001904837493552,1.8248443818437912,1.6300940438871474
