codigo_serie,alias_serie,descripcion_serie,unidad,frecuencia,anio,observaciones_disponibles,primera_fecha,ultima_fecha,observaciones_esperadas,anio_completo
D_AKR620PP,SI_1_5.90,Estadísticas generales. Edificación y vivienda. Censos de viviendas. Régimen de tenencia de la vivienda principal. Propiedad,Porcentaje,ANUAL,2019,1,2019-12-01,2019-12-01,1.0,True
D_AKR620PP,SI_1_5.90,Estadísticas generales. Edificación y vivienda. Censos de viviendas. Régimen de tenencia de la vivienda principal. Propiedad,Porcentaje,ANUAL,2020,1,2020-12-01,2020-12-01,1.0,True
D_AKR620PP,SI_1_5.90,Estadísticas generales. Edificación y vivienda. Censos de viviendas. Régimen de tenencia de la vivienda principal. Propiedad,Porcentaje,ANUAL,2021,1,2021-12-01,2021-12-01,1.0,True
D_AKR620PP,SI_1_5.90,Estadísticas generales. Edificación y vivienda. Censos de viviendas. Régimen de tenencia de la vivienda principal. Propiedad,Porcentaje,ANUAL,2022,1,2022-12-01,2022-12-01,1.0,True
D_AKR620PP,SI_1_5.90,Estadísticas generales. Edificación y vivienda. Censos de viviendas. Régimen de tenencia de la vivienda principal. Propiedad,Porcentaje,ANUAL,2023,1,2023-12-01,2023-12-01,1.0,True
D_AKR620PP,SI_1_5.90,Estadísticas generales. Edificación y vivienda. Censos de viviendas. Régimen de tenencia de la vivienda principal. Propiedad,Porcentaje,ANUAL,2024,1,2024-12-01,2024-12-01,1.0,True
D_AKR620PP,SI_1_5.90,Estadísticas generales. Edificación y vivienda. Censos de viviendas. Régimen de tenencia de la vivienda principal. Propiedad,Porcentaje,ANUAL,2025,1,2025-12-01,2025-12-01,1.0,True
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2015,7,2015-03-01,2015-11-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2016,8,2016-02-01,2016-11-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2017,9,2017-01-01,2017-11-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2018,9,2018-01-01,2018-12-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2019,8,2019-01-01,2019-12-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2020,9,2020-01-01,2020-12-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2021,8,2021-03-01,2021-12-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2022,9,2022-01-01,2022-11-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2023,9,2023-01-01,2023-11-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2024,8,2024-01-01,2024-12-01,,
D_G0B1F0ZP,SI_1_5.64,Tipo de interés. Del mercado secundario de valores. Bonos y obligaciones del Estado no segregados. 10 años. Conjunto del mercado. Oper. simples al contado.,Porcentaje,DIARIA,2025,9,2025-01-01,2025-12-01,,
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_IMVAFNHOGPH,SI_1_5.46,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza financiera neta de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_IMVAFNHOGT,SI_1_5.45,Riqueza financiera neta de los hogares. Tasa interanual.,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_IMVCDHOGR,SI_1_5.59,Crédito hipotecario. Créditos dudosos a los hogares para adquisicion de viviendas. Ratio de dudosidad,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_IMVCHIPTP_ECAI,SI_1_5.54,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_IMVCHIPTP_EDT,SI_1_5.52,Crédito con garantía inmobiliaria para el total de la economía. Como porcentaje del PIBpm corriente,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_IMVCHIPTT_ECAI,SI_1_5.53,Crédito con garantía inmobiliaria para los sectores de la construcción y las actividades inmobiliarias. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_IMVCHIPTT_EDT,SI_1_5.51,Crédito con garantía inmobiliaria para el total de la economía. Tasa de variación interanual,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_IMVCHIPTT_ICTN,SI_1_5.58,"Préstamos inmobiliarios nuevos. Concedidos por entidades de depósito (Bancos, Cajas de Ahorro y Cooperativas de Crédito). Importe de las nuevas operaciones",Miles de euros,MENSUAL,2017,10,2017-03-01,2017-12-01,12.0,False
