codigo_provincia,provincia,provincia_original,anio,tipo_edificacion,tipo_dato,valor,valor_original,edificacion_normalizada,dato_normalizado,variable
46,Valencia/València,46 Valencia/València,2024,Vivienda unifamiliar,Índice,123.752,"123,752",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2015,Total,Variación anual,-0.7,"-0,7",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2015,Vivienda colectiva,Variación anual,-0.6,"-0,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2015,Vivienda unifamiliar,Variación anual,-1.2,"-1,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2016,Total,Variación anual,2.1,"2,1",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2016,Vivienda colectiva,Variación anual,2.0,"2,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2016,Vivienda unifamiliar,Variación anual,3.0,"3,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2016,Total,Índice,102.137,"102,137",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2016,Vivienda colectiva,Índice,102.046,"102,046",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2016,Vivienda unifamiliar,Índice,103.03,"103,030",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2017,Total,Variación anual,1.2,"1,2",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2017,Vivienda colectiva,Variación anual,1.2,"1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2017,Vivienda unifamiliar,Variación anual,1.2,"1,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2017,Total,Índice,103.382,"103,382",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2017,Vivienda colectiva,Índice,103.295,"103,295",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2017,Vivienda unifamiliar,Índice,104.244,"104,244",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2018,Total,Variación anual,1.4,"1,4",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2018,Vivienda colectiva,Variación anual,1.4,"1,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2018,Vivienda unifamiliar,Variación anual,1.4,"1,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2018,Total,Índice,104.865,"104,865",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2018,Vivienda colectiva,Índice,104.776,"104,776",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2018,Vivienda unifamiliar,Índice,105.736,"105,736",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2019,Total,Variación anual,3.0,"3,0",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2019,Vivienda colectiva,Variación anual,3.1,"3,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2019,Vivienda unifamiliar,Variación anual,1.2,"1,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2019,Total,Índice,107.961,"107,961",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2019,Vivienda colectiva,Índice,108.057,"108,057",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2019,Vivienda unifamiliar,Índice,107.056,"107,056",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2020,Total,Variación anual,0.8,"0,8",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2020,Vivienda colectiva,Variación anual,0.8,"0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2020,Vivienda unifamiliar,Variación anual,0.7,"0,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2020,Total,Índice,108.823,"108,823",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2020,Vivienda colectiva,Índice,108.926,"108,926",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2020,Vivienda unifamiliar,Índice,107.847,"107,847",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2021,Total,Variación anual,1.4,"1,4",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2021,Vivienda colectiva,Variación anual,1.4,"1,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2021,Vivienda unifamiliar,Variación anual,1.9,"1,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2021,Total,Índice,110.384,"110,384",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2021,Vivienda colectiva,Índice,110.436,"110,436",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2021,Vivienda unifamiliar,Índice,109.875,"109,875",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2022,Total,Variación anual,2.1,"2,1",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2022,Vivienda colectiva,Variación anual,2.2,"2,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2022,Vivienda unifamiliar,Variación anual,1.1,"1,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2022,Total,Índice,112.687,"112,687",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2022,Vivienda colectiva,Índice,112.846,"112,846",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2022,Vivienda unifamiliar,Índice,111.137,"111,137",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2023,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2023,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2023,Vivienda unifamiliar,Variación anual,1.7,"1,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2023,Total,Índice,114.817,"114,817",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2023,Vivienda colectiva,Índice,115.003,"115,003",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2023,Vivienda unifamiliar,Índice,113.003,"113,003",unifamiliar,indice,ipva_indice_unifamiliar
47,Valladolid,47 Valladolid,2024,Total,Variación anual,2.9,"2,9",general,variacion_anual,ipva_variacion_anual_general
47,Valladolid,47 Valladolid,2024,Vivienda colectiva,Variación anual,3.0,"3,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
47,Valladolid,47 Valladolid,2024,Vivienda unifamiliar,Variación anual,2.3,"2,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
47,Valladolid,47 Valladolid,2024,Total,Índice,118.177,"118,177",general,indice,ipva_indice_general
47,Valladolid,47 Valladolid,2024,Vivienda colectiva,Índice,118.43,"118,430",colectiva,indice,ipva_indice_colectiva
47,Valladolid,47 Valladolid,2024,Vivienda unifamiliar,Índice,115.631,"115,631",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2015,Total,Variación anual,-0.9,"-0,9",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2015,Vivienda colectiva,Variación anual,-0.8,"-0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2015,Vivienda unifamiliar,Variación anual,-1.8,"-1,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2016,Total,Variación anual,1.3,"1,3",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2016,Vivienda colectiva,Variación anual,1.2,"1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2016,Vivienda unifamiliar,Variación anual,3.0,"3,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2016,Total,Índice,101.348,"101,348",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2016,Vivienda colectiva,Índice,101.195,"101,195",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2016,Vivienda unifamiliar,Índice,102.989,"102,989",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2017,Total,Variación anual,0.3,"0,3",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2017,Vivienda colectiva,Variación anual,0.1,"0,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2017,Vivienda unifamiliar,Variación anual,1.9,"1,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2017,Total,Índice,101.632,"101,632",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2017,Vivienda colectiva,Índice,101.327,"101,327",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2017,Vivienda unifamiliar,Índice,104.94,"104,940",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2018,Total,Variación anual,0.7,"0,7",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2018,Vivienda colectiva,Variación anual,0.6,"0,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2018,Vivienda unifamiliar,Variación anual,1.2,"1,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2018,Total,Índice,102.297,"102,297",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2018,Vivienda colectiva,Índice,101.934,"101,934",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2018,Vivienda unifamiliar,Índice,106.228,"106,228",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2019,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2019,Vivienda colectiva,Variación anual,2.0,"2,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2019,Vivienda unifamiliar,Variación anual,0.6,"0,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2019,Total,Índice,104.213,"104,213",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2019,Vivienda colectiva,Índice,103.973,"103,973",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2019,Vivienda unifamiliar,Índice,106.823,"106,823",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2020,Total,Variación anual,0.6,"0,6",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2020,Vivienda colectiva,Variación anual,0.8,"0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2020,Vivienda unifamiliar,Variación anual,-1.0,"-1,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2020,Total,Índice,104.854,"104,854",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2020,Vivienda colectiva,Índice,104.776,"104,776",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2020,Vivienda unifamiliar,Índice,105.746,"105,746",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2021,Total,Variación anual,1.7,"1,7",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2021,Vivienda colectiva,Variación anual,1.6,"1,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2021,Vivienda unifamiliar,Variación anual,2.5,"2,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2021,Total,Índice,106.592,"106,592",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2021,Vivienda colectiva,Índice,106.412,"106,412",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2021,Vivienda unifamiliar,Índice,108.416,"108,416",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2022,Total,Variación anual,1.4,"1,4",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2022,Vivienda colectiva,Variación anual,1.5,"1,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2022,Vivienda unifamiliar,Variación anual,1.2,"1,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2022,Total,Índice,108.124,"108,124",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2022,Vivienda colectiva,Índice,107.973,"107,973",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2022,Vivienda unifamiliar,Índice,109.683,"109,683",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2023,Total,Variación anual,1.6,"1,6",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2023,Vivienda colectiva,Variación anual,1.7,"1,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2023,Vivienda unifamiliar,Variación anual,0.9,"0,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2023,Total,Índice,109.853,"109,853",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2023,Vivienda colectiva,Índice,109.781,"109,781",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2023,Vivienda unifamiliar,Índice,110.679,"110,679",unifamiliar,indice,ipva_indice_unifamiliar
49,Zamora,49 Zamora,2024,Total,Variación anual,2.8,"2,8",general,variacion_anual,ipva_variacion_anual_general
49,Zamora,49 Zamora,2024,Vivienda colectiva,Variación anual,2.9,"2,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
49,Zamora,49 Zamora,2024,Vivienda unifamiliar,Variación anual,2.1,"2,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
49,Zamora,49 Zamora,2024,Total,Índice,112.947,"112,947",general,indice,ipva_indice_general
49,Zamora,49 Zamora,2024,Vivienda colectiva,Índice,112.962,"112,962",colectiva,indice,ipva_indice_colectiva
49,Zamora,49 Zamora,2024,Vivienda unifamiliar,Índice,113.01,"113,010",unifamiliar,indice,ipva_indice_unifamiliar
50,Zaragoza,50 Zaragoza,2015,Total,Variación anual,-0.5,"-0,5",general,variacion_anual,ipva_variacion_anual_general
50,Zaragoza,50 Zaragoza,2015,Vivienda colectiva,Variación anual,-0.5,"-0,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
50,Zaragoza,50 Zaragoza,2015,Vivienda unifamiliar,Variación anual,-0.8,"-0,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
50,Zaragoza,50 Zaragoza,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
50,Zaragoza,50 Zaragoza,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
50,Zaragoza,50 Zaragoza,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
50,Zaragoza,50 Zaragoza,2016,Total,Variación anual,1.1,"1,1",general,variacion_anual,ipva_variacion_anual_general
50,Zaragoza,50 Zaragoza,2016,Vivienda colectiva,Variación anual,1.1,"1,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
50,Zaragoza,50 Zaragoza,2016,Vivienda unifamiliar,Variación anual,0.6,"0,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
50,Zaragoza,50 Zaragoza,2016,Total,Índice,101.055,"101,055",general,indice,ipva_indice_general
50,Zaragoza,50 Zaragoza,2016,Vivienda colectiva,Índice,101.085,"101,085",colectiva,indice,ipva_indice_colectiva
50,Zaragoza,50 Zaragoza,2016,Vivienda unifamiliar,Índice,100.561,"100,561",unifamiliar,indice,ipva_indice_unifamiliar
50,Zaragoza,50 Zaragoza,2017,Total,Variación anual,1.1,"1,1",general,variacion_anual,ipva_variacion_anual_general
50,Zaragoza,50 Zaragoza,2017,Vivienda colectiva,Variación anual,1.2,"1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
50,Zaragoza,50 Zaragoza,2017,Vivienda unifamiliar,Variación anual,0.6,"0,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
50,Zaragoza,50 Zaragoza,2017,Total,Índice,102.209,"102,209",general,indice,ipva_indice_general
50,Zaragoza,50 Zaragoza,2017,Vivienda colectiva,Índice,102.274,"102,274",colectiva,indice,ipva_indice_colectiva
50,Zaragoza,50 Zaragoza,2017,Vivienda unifamiliar,Índice,101.167,"101,167",unifamiliar,indice,ipva_indice_unifamiliar
50,Zaragoza,50 Zaragoza,2018,Total,Variación anual,2.0,"2,0",general,variacion_anual,ipva_variacion_anual_general
50,Zaragoza,50 Zaragoza,2018,Vivienda colectiva,Variación anual,2.0,"2,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
50,Zaragoza,50 Zaragoza,2018,Vivienda unifamiliar,Variación anual,1.5,"1,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
50,Zaragoza,50 Zaragoza,2018,Total,Índice,104.228,"104,228",general,indice,ipva_indice_general
50,Zaragoza,50 Zaragoza,2018,Vivienda colectiva,Índice,104.322,"104,322",colectiva,indice,ipva_indice_colectiva
50,Zaragoza,50 Zaragoza,2018,Vivienda unifamiliar,Índice,102.714,"102,714",unifamiliar,indice,ipva_indice_unifamiliar
50,Zaragoza,50 Zaragoza,2019,Total,Variación anual,3.1,"3,1",general,variacion_anual,ipva_variacion_anual_general
50,Zaragoza,50 Zaragoza,2019,Vivienda colectiva,Variación anual,3.2,"3,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
50,Zaragoza,50 Zaragoza,2019,Vivienda unifamiliar,Variación anual,2.0,"2,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
50,Zaragoza,50 Zaragoza,2019,Total,Índice,107.48,"107,480",general,indice,ipva_indice_general
50,Zaragoza,50 Zaragoza,2019,Vivienda colectiva,Índice,107.655,"107,655",colectiva,indice,ipva_indice_colectiva
50,Zaragoza,50 Zaragoza,2019,Vivienda unifamiliar,Índice,104.735,"104,735",unifamiliar,indice,ipva_indice_unifamiliar
50,Zaragoza,50 Zaragoza,2020,Total,Variación anual,1.0,"1,0",general,variacion_anual,ipva_variacion_anual_general
50,Zaragoza,50 Zaragoza,2020,Vivienda colectiva,Variación anual,1.0,"1,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
